Timestamp,Latitude,Longitude,Altitude
2025-06-18 12:17:31,-35.3632621,149.1652374,584.09
2025-06-18 12:17:32,-35.3632621,149.1652374,584.09
2025-06-18 12:17:33,-35.3632621,149.1652374,584.09
2025-06-18 12:17:34,-35.3632621,149.1652374,584.09
2025-06-18 12:17:35,-35.3632621,149.1652374,584.09
2025-06-18 12:17:36,-35.3632621,149.1652374,584.09
2025-06-18 12:17:37,-35.3632621,149.1652374,584.09
